country_code,country_id,product,product_code,flow,unit,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
372,Ireland,other manufactured wood products,6,EXPORTS,1000 US$,335.77,694.21,213.4,185.59,157.29,106.63,104.91,142.19,252.85,415.92,13979.48,15980.87,15980.87,4123.1,7129.2
372,Ireland,other manufactured wood products,6,IMPORTS,1000 US$,11530.01,6283.25,4280.64,7085.86,8409.07,4356.75,3439.57,7520.9,6019.74,5875.0,14854.05,9402.73,9402.73,30857.0,46838.2
372,Ireland,builder's joinery and carpentry of wood,1,EXPORTS,1000 US$,17380.68,21058.91,17849.25,17153.23,16208.44,21687.42,27795.48,30546.03,31702.34,29815.26,29374.5,47175.4,47175.4,18333.9,31088.2
372,Ireland,builder's joinery and carpentry of wood,1,IMPORTS,1000 US$,219811.75,181967.38,94927.29,80088.18,68805.16,52594.57,57997.34,69476.55,79063.99,77231.19,92003.83,97798.63,97798.63,101293.4,142823.5
372,Ireland,wooden furniture,25,EXPORTS,1000 US$,63804.99,51970.71,33581.2,34171.24,35128.51,33787.67,45422.31,49665.2,41458.35,59620.57,54363.8,26187.44,26187.44,66491.2,60293.4
372,Ireland,wooden furniture,25,IMPORTS,1000 US$,595437.02,466292.14,247490.52,222516.09,204573.88,194970.97,216402.39,259301.18,216453.36,227725.66,257560.01,312463.4,312463.4,316770.4,418975.6
372,Ireland,prefabricated buildings (discontinued 2017),9,EXPORTS,1000 US$,25551.6,34387.3,42634.85,20547.02,19131.64,9721.92,13667.99,11927.72,30097.59,30021.01,30021.01,0.0,0.0,0.0,0.0
372,Ireland,prefabricated buildings (discontinued 2017),9,IMPORTS,1000 US$,109835.98,70545.45,30586.56,26401.31,15065.61,15437.25,18565.73,18612.99,21046.91,20993.36,20993.36,0.0,0.0,0.0,0.0
372,Ireland,prefabricated buildings of wood,10,EXPORTS,1000 US$,8102.65,6791.74,6791.74,6791.74,9396.86,3961.06,3961.0,3961.0,3961.0,3961.0,6708.0,10758.0,10758.0,3920.2,1578.0
372,Ireland,prefabricated buildings of wood,10,IMPORTS,1000 US$,27955.05,14133.76,14133.76,14133.76,1607.18,2373.5,2374.0,2374.0,2374.0,2374.0,1098.0,3436.0,3436.0,12018.2,20092.3
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,92003.03,101986.74,83900.01,85813.88,101550.57,100215.68,108755.64,119997.34,101548.18,98320.79,119151.31,141369.21,141369.21,207352.8,228857.5
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,584392.16,639019.94,471668.35,404239.07,556602.33,569736.85,578794.15,582659.75,414974.78,540439.16,566235.62,613956.56,613956.56,758352.2,765398.6
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,0.0,0.0,79.5,202.83,282.57,52.67,294.82,199.28,119.77,307.52,129.6,118.03,118.03,125.4,189.3
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,0.0,3968.21,1765.81,1820.18,2433.21,3034.69,1442.23,2267.83,1907.24,2173.67,2494.08,2343.01,2343.01,1334.5,3346.3
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,1215.63,91.19,71.13,119.31,256.12,255.67,709.16,304.23,236.22,245.57,270.48,369.45,369.45,6085.5,6905.6
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,7844.74,6895.11,3940.31,4335.03,4821.88,4877.1,5208.49,5722.06,1906.39,5303.09,5715.09,5737.72,5737.72,38738.5,55441.2
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,95.93,20.59,9.76,55.67,33.4,82.22,15.93,14.61,17.74,2.21,2.21,0.0,0.0,0.0,0.0
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,3470.1,5846.43,3943.1,552.81,2075.47,787.58,1742.36,684.2,4998.33,546.46,546.46,0.0,0.0,0.0,0.0
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,8111.99,9143.96,7006.08,5549.38,7475.04,8588.88,9147.41,8502.72,7675.5,9551.99,7229.79,8313.26,8313.26,31584.0,23967.4
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,134848.98,176509.24,151158.66,83249.98,192308.97,156784.14,166304.11,140228.51,1062.43,133434.73,120733.68,135212.46,135212.46,215702.6,168508.4
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,47575.53,71361.74,60616.61,65616.84,79206.19,74240.88,78928.28,86504.58,70202.95,64965.7,74901.38,91183.9,91183.9,95412.0,126405.3
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,224004.11,306014.65,195263.63,203958.94,222036.52,230775.77,230306.77,252491.03,127301.76,239188.05,269842.21,305664.54,305664.54,340067.2,338406.7
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,35003.94,21369.25,16116.91,14269.83,14297.23,16995.33,19660.02,24471.9,23295.99,23247.78,36617.82,41384.56,41384.56,74145.89,71389.89
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,214224.23,139786.29,115596.84,110322.1,132926.25,173477.55,173790.17,181266.1,277798.6,159793.14,166904.09,164998.82,164998.82,162509.4,199696.0
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,20893.27,15733.14,12665.3,11041.75,9856.75,9647.86,14614.87,18848.14,16552.06,15866.15,16363.12,13844.42,13844.42,352.1,198.7
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,83400.4,96822.76,90840.53,106626.05,95893.48,99363.86,61187.25,65059.12,160196.29,51294.24,51334.38,53191.69,53191.69,1531.6,2692.2
372,Ireland,"articles, moulded or pressed from pulp",0,EXPORTS,1000 US$,424.85,1423.73,61.45,0.0,77.95,0.0,99.6,1.32,372.62,1.1,0.0,4.72,4.72,416.0,915.5
372,Ireland,"articles, moulded or pressed from pulp",0,IMPORTS,1000 US$,1053.91,1617.88,440.75,0.0,380.01,61.67,264.27,253.75,58729.06,414.82,255.83,578.37,578.37,10908.3,11426.5
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,919.6,566.25,161.6,257.18,1419.84,2991.01,1317.39,692.17,1072.41,567.47,324.58,120.39,120.39,134.5,249.6
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,1865.25,1801.73,1159.07,1342.93,1823.52,2536.19,2424.96,4250.03,296.1,2107.3,1880.98,2636.92,2636.92,1948.7,4324.6
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,291477.94,183504.36,172249.43,213828.78,212907.08,137244.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,515272.37,505877.24,549622.33,497210.41,448045.29,337369.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,156698.85,75565.29,69993.85,50897.6,60116.97,62521.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,262479.53,220534.69,183096.79,162088.03,174916.07,137127.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,36175.71,30101.39,24828.83,26528.58,21031.63,17192.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,128958.57,149602.42,259040.86,222859.45,198322.37,132050.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Ireland,"paper,print and packaging",8,EXPORTS,1000 US$,98603.36,77837.67,77426.74,136402.59,131758.47,57529.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Ireland,"paper,print and packaging",8,IMPORTS,1000 US$,123834.27,135740.13,107484.68,112262.92,74806.84,68190.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,EXPORTS,1000 m3,0.0,1.02,2.3,0.59,0.59,0.81,0.81,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,EXPORTS,1000 US$,0.0,103.0,204.0,51.0,53.0,71.0,71.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,IMPORTS,1000 m3,11.11,7.69,6.59,5.37,8.62,8.26,8.26,9.0,7.8,7.8,7.8,29.45,35.54,35.54,35.54
376,Israel,roundwood,14,IMPORTS,1000 US$,1161.0,1337.0,1327.0,867.0,1117.0,689.0,689.0,971.0,968.0,968.0,968.0,3023.0,3519.0,3519.0,3519.0
376,Israel,roundwood,14,REMOVALS,1000 m3,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
376,Israel,roundwood,14,EXPORTS,1000 m3,0.0,0.97,2.3,0.59,0.59,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,EXPORTS,1000 US$,0.0,86.0,204.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,IMPORTS,1000 m3,10.92,5.15,4.41,3.83,7.51,7.02,7.03,7.93,6.48,6.48,6.48,16.89,17.83,17.83,17.83
376,Israel,roundwood,14,IMPORTS,1000 US$,1118.0,642.0,563.0,436.0,791.0,525.0,525.0,791.0,671.0,671.0,671.0,1531.0,1543.0,1543.0,1543.0
376,Israel,roundwood,14,REMOVALS,1000 m3,24.99,24.99,24.99,24.99,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
376,Israel,roundwood,14,EXPORTS,1000 m3,0.0,0.05,0.0,0.0,0.0,0.21,0.22,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,EXPORTS,1000 US$,0.0,17.0,0.0,0.0,2.0,20.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,IMPORTS,1000 m3,0.09,2.5,2.17,1.45,1.08,0.78,0.78,0.4,0.15,0.15,0.15,12.56,17.7,17.7,17.7
376,Israel,roundwood,14,IMPORTS,1000 US$,30.0,691.0,764.0,406.0,318.0,75.0,75.0,99.0,57.0,57.0,57.0,1492.0,1976.0,1976.0,1976.0
376,Israel,roundwood,14,REMOVALS,1000 m3,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
376,Israel,wood fuel,21,EXPORTS,1000 m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,wood fuel,21,EXPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,wood fuel,21,IMPORTS,1000 m3,0.1,0.03,0.0,0.08,0.02,0.45,0.45,0.66,1.16,1.16,1.16,14.92,13.93,13.93,13.93
376,Israel,wood fuel,21,IMPORTS,1000 US$,13.0,4.0,0.0,25.0,8.0,89.0,89.0,81.0,240.0,240.0,240.0,1304.0,1317.0,1317.0,1317.0
376,Israel,wood fuel,21,REMOVALS,1000 m3,2.04,2.04,2.04,2.04,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
376,Israel,wood fuel,21,EXPORTS,1000 m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,wood fuel,21,EXPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,wood fuel,21,IMPORTS,1000 m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,1.29,1.29,1.29
376,Israel,wood fuel,21,IMPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,135.0,135.0,135.0
376,Israel,wood fuel,21,REMOVALS,1000 m3,1.54,1.54,1.54,1.54,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
376,Israel,wood fuel,21,EXPORTS,1000 m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,wood fuel,21,EXPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,wood fuel,21,IMPORTS,1000 m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,12.63,12.63,12.63
376,Israel,wood fuel,21,IMPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0,1182.0,1182.0,1182.0
376,Israel,wood fuel,21,REMOVALS,1000 m3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
376,Israel,roundwood,14,EXPORTS,1000 m3,0.0,1.02,2.3,0.59,0.59,0.81,0.81,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,EXPORTS,1000 US$,0.0,103.0,204.0,51.0,53.0,71.0,71.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,IMPORTS,1000 m3,11.01,7.66,6.59,5.28,8.6,7.81,7.81,8.33,6.64,6.64,6.64,14.53,21.61,21.61,21.61
376,Israel,roundwood,14,IMPORTS,1000 US$,1148.0,1333.0,1327.0,842.0,1109.0,600.0,600.0,890.0,728.0,728.0,728.0,1719.0,2202.0,2202.0,2202.0
376,Israel,roundwood,14,REMOVALS,1000 m3,24.95,24.95,24.95,24.95,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
376,Israel,roundwood,14,EXPORTS,1000 m3,0.0,0.97,2.3,0.59,0.59,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,EXPORTS,1000 US$,0.0,86.0,204.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,IMPORTS,1000 m3,10.92,5.15,4.41,3.83,7.51,7.02,7.03,7.93,6.48,6.48,6.48,13.07,16.54,16.54,16.54
376,Israel,roundwood,14,IMPORTS,1000 US$,1118.0,642.0,563.0,436.0,791.0,525.0,525.0,791.0,671.0,671.0,671.0,1180.0,1408.0,1408.0,1408.0
376,Israel,roundwood,14,REMOVALS,1000 m3,23.45,23.45,23.45,23.45,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
376,Israel,roundwood,14,EXPORTS,1000 m3,0.0,0.05,0.0,0.0,0.0,0.21,0.22,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,EXPORTS,1000 US$,0.0,17.0,0.0,0.0,2.0,20.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,IMPORTS,1000 m3,0.09,2.5,2.17,1.45,1.08,0.78,0.78,0.4,0.15,0.15,0.15,1.46,5.06,5.06,5.06
376,Israel,roundwood,14,IMPORTS,1000 US$,30.0,691.0,764.0,406.0,318.0,75.0,75.0,99.0,57.0,57.0,57.0,539.0,794.0,794.0,794.0
376,Israel,roundwood,14,REMOVALS,1000 m3,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
376,Israel,roundwood,14,EXPORTS,1000 m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,EXPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,IMPORTS,1000 m3,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
376,Israel,roundwood,14,IMPORTS,1000 US$,3.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
376,Israel,roundwood,14,EXPORTS,1000 m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,EXPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,roundwood,14,IMPORTS,1000 m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.44,5.04,5.04,5.04
376,Israel,roundwood,14,IMPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,529.0,784.0,784.0,784.0
376,Israel,sawlogs and veneer logs,15,REMOVALS,1000 m3,10.61,10.61,10.61,10.61,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4
376,Israel,sawlogs and veneer logs,15,REMOVALS,1000 m3,10.49,10.49,10.49,10.49,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
376,Israel,sawlogs and veneer logs,15,REMOVALS,1000 m3,0.12,0.12,0.12,0.12,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
376,Israel,pulpwood,11,REMOVALS,1000 m3,7.16,7.16,7.16,7.16,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3
376,Israel,pulpwood,11,REMOVALS,1000 m3,6.48,6.48,6.48,6.48,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
376,Israel,pulpwood,11,REMOVALS,1000 m3,0.68,0.68,0.68,0.68,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
376,Israel,roundwood,14,REMOVALS,1000 m3,7.16,7.16,7.16,7.16,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3
376,Israel,roundwood,14,REMOVALS,1000 m3,6.48,6.48,6.48,6.48,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
376,Israel,roundwood,14,REMOVALS,1000 m3,0.68,0.68,0.68,0.68,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
376,Israel,wood charcoal,20,EXPORTS,1000 m.t.,0.0,0.01,0.04,0.03,0.06,0.05,0.05,0.1,0.02,0.02,0.02,0.0,0.03,0.03,0.03
376,Israel,wood charcoal,20,EXPORTS,1000 US$,0.0,33.0,25.0,11.0,26.0,26.0,26.0,51.0,13.0,13.0,13.0,4.0,20.0,20.0,20.0
376,Israel,wood charcoal,20,IMPORTS,1000 m.t.,16.6,20.38,14.34,15.6,16.71,18.06,18.07,23.26,22.05,22.05,22.05,31.12,32.13,32.13,32.13
376,Israel,wood charcoal,20,IMPORTS,1000 US$,6529.0,8057.0,7470.0,7257.0,7567.0,8722.0,8722.0,10706.0,9626.0,9626.0,9626.0,16662.0,17267.0,17267.0,17267.0
376,Israel,"wood residue, chips and particles",23,EXPORTS,1000 m3,0.0,0.12,0.0,0.0,0.0,0.0,0.01,0.52,0.0,0.0,0.0,1.69,0.0,0.0,0.0
376,Israel,"wood residue, chips and particles",23,EXPORTS,1000 US$,0.0,6.0,1.0,1.0,1.0,1.0,1.0,52.5,0.0,0.0,0.0,101.0,0.0,0.0,0.0
376,Israel,"wood residue, chips and particles",23,IMPORTS,1000 m3,2.43,5.82,2.45,3.96,5.0,4.0,4.0,4.54,3.02,3.02,3.02,14.07,22.05,22.05,22.05
376,Israel,"wood residue, chips and particles",23,IMPORTS,1000 US$,826.0,940.0,976.0,1102.0,536.0,500.0,500.0,944.0,1090.0,1090.0,1090.0,774.0,1097.0,1097.0,1097.0
376,Israel,"wood residue, chips and particles",23,PRODUCTION,1000 m3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
376,Israel,"wood residue, chips and particles",23,EXPORTS,1000 m3,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0
376,Israel,"wood residue, chips and particles",23,EXPORTS,1000 US$,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
376,Israel,"wood residue, chips and particles",23,IMPORTS,1000 m3,0.42,0.57,1.16,1.54,2.5,2.0,2.0,1.79,0.37,0.37,0.37,9.03,12.27,12.27,12.27
376,Israel,"wood residue, chips and particles",23,IMPORTS,1000 US$,194.0,206.0,424.0,519.0,268.0,250.0,250.0,689.0,779.0,779.0,779.0,600.0,770.0,770.0,770.0
376,Israel,"wood residue, chips and particles",23,EXPORTS,1000 m3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.52,0.0,0.0,0.0,0.02,0.0,0.0,0.0
376,Israel,"wood residue, chips and particles",23,EXPORTS,1000 US$,0.0,0.0,1.0,1.0,1.0,1.0,1.0,52.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
376,Israel,"wood residue, chips and particles",23,IMPORTS,1000 m3,2.0,5.25,1.29,2.41,2.5,2.0,2.0,2.75,2.65,2.65,2.65,5.03,9.77,9.77,9.77
376,Israel,"wood residue, chips and particles",23,IMPORTS,1000 US$,632.0,734.0,552.0,583.0,268.0,250.0,250.0,255.0,311.0,311.0,311.0,174.0,327.0,327.0,327.0
376,Israel,"wood residue, chips and particles",23,PRODUCTION,1000 m3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
376,Israel,wood pellets and other wood agglomerates,22,EXPORTS,1000 m.t.,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.35,0.0,0.0,0.0,0.03,0.05,0.05,0.05
376,Israel,wood pellets and other wood agglomerates,22,EXPORTS,1000 US$,0.0,0.0,0.0,0.0,2.0,0.0,0.0,52.5,0.0,0.0,0.0,7.0,9.0,9.0,9.0
376,Israel,wood pellets and other wood agglomerates,22,IMPORTS,1000 m.t.,0.0,0.0,0.0,0.0,0.68,0.0,0.0,1.89,3.15,4.65,2.45,4.85,8.53,8.53,8.53
376,Israel,wood pellets and other wood agglomerates,22,IMPORTS,1000 US$,0.0,0.0,0.0,0.0,395.0,0.0,99.0,275.0,639.0,936.0,504.0,868.0,1497.0,1497.0,1497.0
376,Israel,wood pellets and other wood agglomerates,22,EXPORTS,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
376,Israel,wood pellets and other wood agglomerates,22,EXPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0
376,Israel,wood pellets and other wood agglomerates,22,IMPORTS,1000 m.t.,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.05,0.05,0.05,0.05,3.02,6.16,6.16,6.16
376,Israel,wood pellets and other wood agglomerates,22,IMPORTS,1000 US$,0.0,0.0,0.0,0.0,134.0,0.0,99.0,20.0,15.0,15.0,15.0,553.0,1128.0,1128.0,1128.0
376,Israel,wood pellets and other wood agglomerates,22,EXPORTS,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.01,0.04,0.04,0.04
376,Israel,wood pellets and other wood agglomerates,22,EXPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,0.0,0.0,3.0,8.0,8.0,8.0
376,Israel,wood pellets and other wood agglomerates,22,IMPORTS,1000 m.t.,0.0,0.0,0.0,0.0,0.55,0.0,0.0,1.83,3.1,4.59,2.4,1.83,2.36,2.36,2.36
376,Israel,wood pellets and other wood agglomerates,22,IMPORTS,1000 US$,0.0,0.0,0.0,0.0,261.0,0.0,0.0,255.0,624.0,921.0,489.0,315.0,369.0,369.0,369.0
376,Israel,sawnwood,16,EXPORTS,1000 m3,0.1,0.34,0.75,0.23,0.3,0.33,0.34,0.33,0.18,0.18,0.18,0.02,0.05,0.05,0.05
376,Israel,sawnwood,16,EXPORTS,1000 US$,58.0,183.0,449.0,109.0,204.0,107.0,107.0,110.0,174.0,174.0,174.0,11.0,45.0,45.0,45.0
376,Israel,sawnwood,16,IMPORTS,1000 m3,511.44,448.45,352.31,495.91,384.39,452.05,458.05,512.77,450.27,450.27,450.27,592.26,502.26,502.26,502.26
376,Israel,sawnwood,16,IMPORTS,1000 US$,224313.0,208344.0,170890.0,222590.0,229074.0,213559.0,140000.0,172517.0,160052.0,160052.0,160052.0,248578.0,203120.0,203120.0,203120.0
376,Israel,sawnwood,16,PRODUCTION,1000 m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,sawnwood,16,EXPORTS,1000 m3,0.0,0.02,0.0,0.08,0.0,0.1,0.11,0.24,0.02,0.02,0.02,0.0,0.0,0.0,0.0
376,Israel,sawnwood,16,EXPORTS,1000 US$,0.0,7.0,0.0,20.0,1.0,26.0,26.0,62.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0
376,Israel,sawnwood,16,IMPORTS,1000 m3,335.4,284.49,211.74,281.98,284.39,348.05,348.05,397.77,337.27,337.27,337.27,438.63,377.77,377.77,377.77
376,Israel,sawnwood,16,IMPORTS,1000 US$,94568.0,87506.0,64243.0,74386.0,79604.0,86000.0,86000.0,118517.0,109052.0,109052.0,109052.0,138196.0,116660.0,116660.0,116660.0
376,Israel,sawnwood,16,PRODUCTION,1000 m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,sawnwood,16,EXPORTS,1000 m3,0.1,0.31,0.75,0.14,0.3,0.23,0.23,0.09,0.15,0.15,0.15,0.02,0.05,0.05,0.05
376,Israel,sawnwood,16,EXPORTS,1000 US$,58.0,176.0,449.0,89.0,203.0,81.0,81.0,48.0,168.0,168.0,168.0,11.0,45.0,45.0,45.0
376,Israel,sawnwood,16,IMPORTS,1000 m3,176.04,163.95,140.57,213.93,100.0,104.0,110.0,115.0,113.0,113.0,113.0,153.62,124.48,124.48,124.48
376,Israel,sawnwood,16,IMPORTS,1000 US$,129745.0,120838.0,106647.0,148204.0,149470.0,127559.0,54000.0,54000.0,51000.0,51000.0,51000.0,110382.0,86460.0,86460.0,86460.0
376,Israel,sawnwood,16,PRODUCTION,1000 m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Israel,sawnwood,16,EXPORTS,1000 m3,0.0,0.03,0.41,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
376,Israel,sawnwood,16,EXPORTS,1000 US$,0.0,24.0,236.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
376,Israel,sawnwood,16,IMPORTS,1000 m3,12.24,18.49,14.29,19.01,19.01,19.01,19.01,19.01,19.01,19.01,19.01,19.01,19.01,19.01,19.01
376,Israel,sawnwood,16,IMPORTS,1000 US$,9641.0,19098.0,14187.0,18059.0,18059.0,18059.0,18059.0,18059.0,18059.0,18059.0,18059.0,18059.0,18059.0,18059.0,18059.0
