country_id,product,product_code,flow,unit,year,value
Portugal,case materials,2,PRODUCTION,1000 m.t.,2011,402.2
Portugal,domestic/decorative products,3,EXPORTS,1000 US$,2011,45425.92
Portugal,domestic/decorative products,3,IMPORTS,1000 US$,2011,20219.59
Portugal,engineered wood products,4,EXPORTS,1000 US$,2011,362798.11
Portugal,engineered wood products,4,EXPORTS,1000 m3,2011,1071.89
Portugal,engineered wood products,4,IMPORTS,1000 US$,2011,347063.92
Portugal,engineered wood products,4,IMPORTS,1000 m3,2011,785.14
Portugal,engineered wood products,4,PRODUCTION,1000 m3,2011,2041.54
Portugal,other manufactured wood products,6,EXPORTS,1000 US$,2011,19847.45
Portugal,other manufactured wood products,6,IMPORTS,1000 US$,2011,33257.83
Portugal,other pulp,7,EXPORTS,1000 US$,2011,100.72
Portugal,other pulp,7,EXPORTS,1000 m.t.,2011,0.03
Portugal,other pulp,7,IMPORTS,1000 US$,2011,257.22
Portugal,other pulp,7,IMPORTS,1000 m.t.,2011,0.11
Portugal,other pulp,7,PRODUCTION,1000 m.t.,2011,319.89
Portugal,"paper,print and packaging",8,EXPORTS,1000 US$,2011,8016053.9
Portugal,"paper,print and packaging",8,EXPORTS,1000 m.t.,2011,7273.84
Portugal,"paper,print and packaging",8,IMPORTS,1000 US$,2011,4903232.86
Portugal,"paper,print and packaging",8,IMPORTS,1000 m.t.,2011,2873.87
Portugal,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2011,8925.44
Portugal,prefabricated buildings (discontinued 2017),9,EXPORTS,1000 US$,2011,44505.14
Portugal,prefabricated buildings (discontinued 2017),9,IMPORTS,1000 US$,2011,30183.82
Portugal,prefabricated buildings of wood,10,EXPORTS,1000 US$,2011,2965.77
Portugal,prefabricated buildings of wood,10,IMPORTS,1000 US$,2011,6387.02
Portugal,pulpwood,11,EXPORTS,1000 US$,2011,642266.83
Portugal,pulpwood,11,EXPORTS,1000 m.t.,2011,1013.36
Portugal,pulpwood,11,IMPORTS,1000 US$,2011,71589.43
Portugal,pulpwood,11,IMPORTS,1000 m.t.,2011,94.49
Portugal,pulpwood,11,PRODUCTION,1000 m.t.,2011,2265.1
Portugal,pulpwood,11,REMOVALS,1000 m3,2011,15513.19
Portugal,recovered fibre pulp,12,EXPORTS,1000 US$,2011,100.72
Portugal,recovered fibre pulp,12,EXPORTS,1000 m.t.,2011,0.03
Portugal,recovered fibre pulp,12,IMPORTS,1000 US$,2011,257.22
Portugal,recovered fibre pulp,12,IMPORTS,1000 m.t.,2011,0.11
Portugal,recovered fibre pulp,12,PRODUCTION,1000 m.t.,2011,319.89
Portugal,roundwood,14,EXPORTS,1000 US$,2011,557199.09
Portugal,roundwood,14,EXPORTS,1000 m3,2011,5112.74
Portugal,roundwood,14,IMPORTS,1000 US$,2011,748705.6
Portugal,roundwood,14,IMPORTS,1000 m3,2011,7230.37
Portugal,roundwood,14,REMOVALS,1000 m3,2011,42988.6
Portugal,sawlogs and veneer logs,15,REMOVALS,1000 m3,2011,4866.66
Portugal,sawnwood,16,EXPORTS,1000 US$,2011,287466.1
Portugal,sawnwood,16,EXPORTS,1000 m3,2011,1040.8700000000001
Portugal,sawnwood,16,IMPORTS,1000 US$,2011,335966.2
Portugal,sawnwood,16,IMPORTS,1000 m3,2011,420.48
Portugal,sawnwood,16,PRODUCTION,1000 m3,2011,2111.2400000000002
Portugal,secondary processed wooden products,17,EXPORTS,1000 US$,2011,876361.74
Portugal,secondary processed wooden products,17,IMPORTS,1000 US$,2011,458458.77
Portugal,veneer sheets,19,EXPORTS,1000 US$,2011,66158.56
Portugal,veneer sheets,19,EXPORTS,1000 m3,2011,73.58
Portugal,veneer sheets,19,IMPORTS,1000 US$,2011,82204.5
Portugal,veneer sheets,19,IMPORTS,1000 m3,2011,52.42
Portugal,veneer sheets,19,PRODUCTION,1000 m3,2011,61.21
Portugal,wood charcoal,20,EXPORTS,1000 US$,2011,3617.09
Portugal,wood charcoal,20,EXPORTS,1000 m.t.,2011,7.81
Portugal,wood charcoal,20,IMPORTS,1000 US$,2011,16315.13
Portugal,wood charcoal,20,IMPORTS,1000 m.t.,2011,45.27
Portugal,wood charcoal,20,PRODUCTION,1000 m.t.,2011,20.8
Portugal,wood fuel,21,EXPORTS,1000 US$,2011,1002.86
Portugal,wood fuel,21,EXPORTS,1000 m3,2011,7.34
Portugal,wood fuel,21,IMPORTS,1000 US$,2011,366.23
Portugal,wood fuel,21,IMPORTS,1000 m3,2011,3.49
Portugal,wood fuel,21,REMOVALS,1000 m3,2011,1200.0
Portugal,wood pellets and other wood agglomerates,22,EXPORTS,1000 US$,2011,191123.32
Portugal,wood pellets and other wood agglomerates,22,EXPORTS,1000 m.t.,2011,1117.76
Portugal,wood pellets and other wood agglomerates,22,IMPORTS,1000 US$,2011,7616.18
Portugal,wood pellets and other wood agglomerates,22,IMPORTS,1000 m.t.,2011,106.52
Portugal,wood pellets and other wood agglomerates,22,PRODUCTION,1000 m.t.,2011,1300.0
Portugal,"wood residue, chips and particles",23,EXPORTS,1000 US$,2011,28203.16
Portugal,"wood residue, chips and particles",23,EXPORTS,1000 m3,2011,1798.8400000000001
Portugal,"wood residue, chips and particles",23,IMPORTS,1000 US$,2011,277805.32
Portugal,"wood residue, chips and particles",23,IMPORTS,1000 m3,2011,4993.48
Portugal,"wood residue, chips and particles",23,PRODUCTION,1000 m3,2011,3758.33
Portugal,wood-based panels,24,EXPORTS,1000 US$,2011,461823.82999999996
Portugal,wood-based panels,24,EXPORTS,1000 m3,2011,1408.37
Portugal,wood-based panels,24,IMPORTS,1000 US$,2011,422360.57
Portugal,wood-based panels,24,IMPORTS,1000 m3,2011,937.78
Portugal,wood-based panels,24,PRODUCTION,1000 m3,2011,2730.69
Portugal,wooden furniture,25,EXPORTS,1000 US$,2011,603004.23
Portugal,wooden furniture,25,IMPORTS,1000 US$,2011,279430.51
Portugal,wooden wrapping and packing equipment,26,EXPORTS,1000 US$,2011,46142.01
Portugal,wooden wrapping and packing equipment,26,IMPORTS,1000 US$,2011,32357.41
Portugal,woodpulp,27,EXPORTS,1000 US$,2011,1926800.49
Portugal,woodpulp,27,EXPORTS,1000 m.t.,2011,3040.06
Portugal,woodpulp,27,IMPORTS,1000 US$,2011,213948.35
Portugal,woodpulp,27,IMPORTS,1000 m.t.,2011,282.21
Portugal,woodpulp,27,PRODUCTION,1000 m.t.,2011,6795.29
Republic of Moldova,"articles, moulded or pressed from pulp",0,EXPORTS,1000 US$,2011,904.47
Republic of Moldova,"articles, moulded or pressed from pulp",0,IMPORTS,1000 US$,2011,78.82
Republic of Moldova,builder's joinery and carpentry of wood,1,EXPORTS,1000 US$,2011,954.04
Republic of Moldova,builder's joinery and carpentry of wood,1,IMPORTS,1000 US$,2011,9807.85
Republic of Moldova,case materials,2,EXPORTS,1000 US$,2011,904.33
Republic of Moldova,case materials,2,EXPORTS,1000 m.t.,2011,2.56
Republic of Moldova,case materials,2,IMPORTS,1000 US$,2011,6114.86
Republic of Moldova,case materials,2,IMPORTS,1000 m.t.,2011,9.09
Republic of Moldova,case materials,2,PRODUCTION,1000 m.t.,2011,31.1
Republic of Moldova,domestic/decorative products,3,EXPORTS,1000 US$,2011,277.43
Republic of Moldova,domestic/decorative products,3,IMPORTS,1000 US$,2011,614.03
Republic of Moldova,engineered wood products,4,EXPORTS,1000 US$,2011,6256.29
Republic of Moldova,engineered wood products,4,EXPORTS,1000 m3,2011,15.010000000000002
Republic of Moldova,engineered wood products,4,IMPORTS,1000 US$,2011,69768.24
Republic of Moldova,engineered wood products,4,IMPORTS,1000 m3,2011,177.87
Republic of Moldova,non-wood pulp,5,IMPORTS,1000 US$,2011,44.24
Republic of Moldova,non-wood pulp,5,IMPORTS,1000 m.t.,2011,0.01
Republic of Moldova,other manufactured wood products,6,EXPORTS,1000 US$,2011,1904.44
Republic of Moldova,other manufactured wood products,6,IMPORTS,1000 US$,2011,1305.57
Republic of Moldova,other pulp,7,IMPORTS,1000 US$,2011,105.5
Republic of Moldova,other pulp,7,IMPORTS,1000 m.t.,2011,0.06
Republic of Moldova,"paper,print and packaging",8,EXPORTS,1000 US$,2011,55077.42
Republic of Moldova,"paper,print and packaging",8,EXPORTS,1000 m.t.,2011,45.77
Republic of Moldova,"paper,print and packaging",8,IMPORTS,1000 US$,2011,341241.98
Republic of Moldova,"paper,print and packaging",8,IMPORTS,1000 m.t.,2011,145.2
Republic of Moldova,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2011,359.8
Republic of Moldova,prefabricated buildings (discontinued 2017),9,EXPORTS,1000 US$,2011,2447.16
Republic of Moldova,prefabricated buildings (discontinued 2017),9,IMPORTS,1000 US$,2011,3915.45
Republic of Moldova,pulpwood,11,IMPORTS,1000 US$,2011,13.64
Republic of Moldova,recovered fibre pulp,12,IMPORTS,1000 US$,2011,61.25
Republic of Moldova,recovered fibre pulp,12,IMPORTS,1000 m.t.,2011,0.04
Republic of Moldova,roundwood,14,EXPORTS,1000 US$,2011,751.78
Republic of Moldova,roundwood,14,EXPORTS,1000 m3,2011,1.61
Republic of Moldova,roundwood,14,IMPORTS,1000 US$,2011,13769.650000000001
Republic of Moldova,roundwood,14,IMPORTS,1000 m3,2011,187.23
Republic of Moldova,roundwood,14,REMOVALS,1000 m3,2011,823.6
Republic of Moldova,sawlogs and veneer logs,15,REMOVALS,1000 m3,2011,52.0
Republic of Moldova,sawnwood,16,EXPORTS,1000 US$,2011,2828.08
Republic of Moldova,sawnwood,16,EXPORTS,1000 m3,2011,4.74
Republic of Moldova,sawnwood,16,IMPORTS,1000 US$,2011,45744.16
Republic of Moldova,sawnwood,16,IMPORTS,1000 m3,2011,277.96
Republic of Moldova,sawnwood,16,PRODUCTION,1000 m3,2011,68.96
Republic of Moldova,secondary processed wooden products,17,EXPORTS,1000 US$,2011,37374.43
Republic of Moldova,secondary processed wooden products,17,IMPORTS,1000 US$,2011,59429.14
Republic of Moldova,veneer sheets,19,EXPORTS,1000 US$,2011,142.06
Republic of Moldova,veneer sheets,19,EXPORTS,1000 m3,2011,0.08
Republic of Moldova,veneer sheets,19,IMPORTS,1000 US$,2011,2406.8
Republic of Moldova,veneer sheets,19,IMPORTS,1000 m3,2011,15.370000000000001
Republic of Moldova,wood charcoal,20,EXPORTS,1000 US$,2011,10.53
Republic of Moldova,wood charcoal,20,EXPORTS,1000 m.t.,2011,0.02
Republic of Moldova,wood charcoal,20,IMPORTS,1000 US$,2011,163.45
Republic of Moldova,wood charcoal,20,IMPORTS,1000 m.t.,2011,0.18
Republic of Moldova,wood charcoal,20,PRODUCTION,1000 m.t.,2011,0.07
Republic of Moldova,wood fuel,21,IMPORTS,1000 US$,2011,87.8
Republic of Moldova,wood fuel,21,IMPORTS,1000 m3,2011,1.87
Republic of Moldova,wood fuel,21,REMOVALS,1000 m3,2011,617.6
Republic of Moldova,wood pellets and other wood agglomerates,22,EXPORTS,1000 US$,2011,4.4
Republic of Moldova,wood pellets and other wood agglomerates,22,EXPORTS,1000 m.t.,2011,0.06
Republic of Moldova,wood pellets and other wood agglomerates,22,IMPORTS,1000 US$,2011,153.88
Republic of Moldova,wood pellets and other wood agglomerates,22,IMPORTS,1000 m.t.,2011,0.4
Republic of Moldova,"wood residue, chips and particles",23,EXPORTS,1000 US$,2011,5.18
Republic of Moldova,"wood residue, chips and particles",23,EXPORTS,1000 m3,2011,0.08
Republic of Moldova,"wood residue, chips and particles",23,IMPORTS,1000 US$,2011,304.68
Republic of Moldova,"wood residue, chips and particles",23,IMPORTS,1000 m3,2011,0.82
Republic of Moldova,"wood residue, chips and particles",23,PRODUCTION,1000 m3,2011,12.6
Republic of Moldova,wood-based panels,24,EXPORTS,1000 US$,2011,6339.36
Republic of Moldova,wood-based panels,24,EXPORTS,1000 m3,2011,14.59
Republic of Moldova,wood-based panels,24,IMPORTS,1000 US$,2011,88148.05
Republic of Moldova,wood-based panels,24,IMPORTS,1000 m3,2011,241.23
Republic of Moldova,wooden furniture,25,EXPORTS,1000 US$,2011,32824.26
Republic of Moldova,wooden furniture,25,IMPORTS,1000 US$,2011,42303.33
Republic of Moldova,wooden wrapping and packing equipment,26,EXPORTS,1000 US$,2011,927.94
Republic of Moldova,wooden wrapping and packing equipment,26,IMPORTS,1000 US$,2011,1252.86
Republic of Moldova,woodpulp,27,IMPORTS,1000 US$,2011,23.16
Romania,"articles, moulded or pressed from pulp",0,EXPORTS,1000 US$,2011,3788.86
Romania,"articles, moulded or pressed from pulp",0,IMPORTS,1000 US$,2011,2932.87
Romania,builder's joinery and carpentry of wood,1,EXPORTS,1000 US$,2011,95220.05
Romania,builder's joinery and carpentry of wood,1,IMPORTS,1000 US$,2011,66784.44
Romania,case materials,2,EXPORTS,1000 US$,2011,7098.54
Romania,case materials,2,EXPORTS,1000 m.t.,2011,12.27
Romania,case materials,2,IMPORTS,1000 US$,2011,42953.85
Romania,case materials,2,IMPORTS,1000 m.t.,2011,64.81
Romania,case materials,2,PRODUCTION,1000 m.t.,2011,152.0
Romania,domestic/decorative products,3,EXPORTS,1000 US$,2011,35392.29
Romania,domestic/decorative products,3,IMPORTS,1000 US$,2011,5284.6
Romania,engineered wood products,4,EXPORTS,1000 US$,2011,784565.26
Romania,engineered wood products,4,EXPORTS,1000 m3,2011,2325.98
Romania,engineered wood products,4,IMPORTS,1000 US$,2011,399443.79
Romania,engineered wood products,4,IMPORTS,1000 m3,2011,888.9200000000001
Romania,engineered wood products,4,PRODUCTION,1000 m3,2011,4177.0
Romania,non-wood pulp,5,EXPORTS,1000 US$,2011,27.58
Romania,non-wood pulp,5,EXPORTS,1000 m.t.,2011,0.01
Romania,non-wood pulp,5,IMPORTS,1000 US$,2011,401.16
Romania,non-wood pulp,5,IMPORTS,1000 m.t.,2011,0.26
Romania,other manufactured wood products,6,EXPORTS,1000 US$,2011,118072.19
Romania,other manufactured wood products,6,IMPORTS,1000 US$,2011,23352.18
Romania,other pulp,7,EXPORTS,1000 US$,2011,27.58
Romania,other pulp,7,EXPORTS,1000 m.t.,2011,0.01
Romania,other pulp,7,IMPORTS,1000 US$,2011,2603.95
Romania,other pulp,7,IMPORTS,1000 m.t.,2011,3.01
Romania,"paper,print and packaging",8,EXPORTS,1000 US$,2011,819149.92
Romania,"paper,print and packaging",8,EXPORTS,1000 m.t.,2011,364.73
Romania,"paper,print and packaging",8,IMPORTS,1000 US$,2011,3133075.52
Romania,"paper,print and packaging",8,IMPORTS,1000 m.t.,2011,1628.14
Romania,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2011,1614.5
Romania,prefabricated buildings (discontinued 2017),9,EXPORTS,1000 US$,2011,71228.98
Romania,prefabricated buildings (discontinued 2017),9,IMPORTS,1000 US$,2011,49600.33
Romania,prefabricated buildings of wood,10,EXPORTS,1000 US$,2011,38470.62
Romania,prefabricated buildings of wood,10,IMPORTS,1000 US$,2011,2032.28
Romania,pulpwood,11,EXPORTS,1000 US$,2011,2577.21
Romania,pulpwood,11,EXPORTS,1000 m.t.,2011,3.92
Romania,pulpwood,11,IMPORTS,1000 US$,2011,53414.46
Romania,pulpwood,11,IMPORTS,1000 m.t.,2011,71.55
Romania,pulpwood,11,REMOVALS,1000 m3,2011,3678.04
Romania,recovered fibre pulp,12,IMPORTS,1000 US$,2011,2202.79
Romania,recovered fibre pulp,12,IMPORTS,1000 m.t.,2011,2.74
Romania,roundwood,14,EXPORTS,1000 US$,2011,331243.6
Romania,roundwood,14,EXPORTS,1000 m3,2011,3056.37
Romania,roundwood,14,IMPORTS,1000 US$,2011,232597.9
Romania,roundwood,14,IMPORTS,1000 m3,2011,2880.4900000000002
Romania,roundwood,14,REMOVALS,1000 m3,2011,50887.280000000006
Romania,sawlogs and veneer logs,15,REMOVALS,1000 m3,2011,15529.68
Romania,sawnwood,16,EXPORTS,1000 US$,2011,2210612.07
Romania,sawnwood,16,EXPORTS,1000 m3,2011,8319.86
Romania,sawnwood,16,IMPORTS,1000 US$,2011,100709.72
Romania,sawnwood,16,IMPORTS,1000 m3,2011,144.45
Romania,sawnwood,16,PRODUCTION,1000 m3,2011,8883.6
Romania,secondary processed wooden products,17,EXPORTS,1000 US$,2011,1334226.05
Romania,secondary processed wooden products,17,IMPORTS,1000 US$,2011,303728.68
Romania,veneer sheets,19,EXPORTS,1000 US$,2011,179914.34999999998
Romania,veneer sheets,19,EXPORTS,1000 m3,2011,107.01
Romania,veneer sheets,19,IMPORTS,1000 US$,2011,78070.17000000001
Romania,veneer sheets,19,IMPORTS,1000 m3,2011,54.400000000000006
Romania,veneer sheets,19,PRODUCTION,1000 m3,2011,468.0
Romania,wood charcoal,20,EXPORTS,1000 US$,2011,1351.97
Romania,wood charcoal,20,EXPORTS,1000 m.t.,2011,17.37
Romania,wood charcoal,20,IMPORTS,1000 US$,2011,398.13
Romania,wood charcoal,20,IMPORTS,1000 m.t.,2011,3.11
Romania,wood charcoal,20,PRODUCTION,1000 m.t.,2011,15.83
Romania,wood fuel,21,EXPORTS,1000 US$,2011,7923.19
Romania,wood fuel,21,EXPORTS,1000 m3,2011,134.3
Romania,wood fuel,21,IMPORTS,1000 US$,2011,3368.46
Romania,wood fuel,21,IMPORTS,1000 m3,2011,81.45
Romania,wood fuel,21,REMOVALS,1000 m3,2011,8028.34
Romania,wood pellets and other wood agglomerates,22,EXPORTS,1000 US$,2011,137882.28
Romania,wood pellets and other wood agglomerates,22,EXPORTS,1000 m.t.,2011,611.74
Romania,wood pellets and other wood agglomerates,22,IMPORTS,1000 US$,2011,513.54
Romania,wood pellets and other wood agglomerates,22,IMPORTS,1000 m.t.,2011,1.36
Romania,wood pellets and other wood agglomerates,22,PRODUCTION,1000 m.t.,2011,690.0
Romania,"wood residue, chips and particles",23,EXPORTS,1000 US$,2011,225816.26
Romania,"wood residue, chips and particles",23,EXPORTS,1000 m3,2011,3123.28
Romania,"wood residue, chips and particles",23,IMPORTS,1000 US$,2011,3062.52
Romania,"wood residue, chips and particles",23,IMPORTS,1000 m3,2011,15.92
Romania,"wood residue, chips and particles",23,PRODUCTION,1000 m3,2011,6464.77
Romania,wood-based panels,24,EXPORTS,1000 US$,2011,1113665.0
Romania,wood-based panels,24,EXPORTS,1000 m3,2011,3314.5299999999997
Romania,wood-based panels,24,IMPORTS,1000 US$,2011,471558.98
Romania,wood-based panels,24,IMPORTS,1000 m3,2011,1025.22
Romania,wood-based panels,24,PRODUCTION,1000 m3,2011,6150.0
Romania,wooden furniture,25,EXPORTS,1000 US$,2011,983528.49
Romania,wooden furniture,25,IMPORTS,1000 US$,2011,164248.98
Romania,wooden wrapping and packing equipment,26,EXPORTS,1000 US$,2011,36291.03
Romania,wooden wrapping and packing equipment,26,IMPORTS,1000 US$,2011,25013.29
Romania,woodpulp,27,EXPORTS,1000 US$,2011,7731.5199999999995
Romania,woodpulp,27,EXPORTS,1000 m.t.,2011,11.76
Romania,woodpulp,27,IMPORTS,1000 US$,2011,160045.45
Romania,woodpulp,27,IMPORTS,1000 m.t.,2011,214.35
Russian Federation,"articles, moulded or pressed from pulp",0,EXPORTS,1000 US$,2011,1722.75
Russian Federation,"articles, moulded or pressed from pulp",0,IMPORTS,1000 US$,2011,7552.83
Russian Federation,builder's joinery and carpentry of wood,1,EXPORTS,1000 US$,2011,101388.33
Russian Federation,builder's joinery and carpentry of wood,1,IMPORTS,1000 US$,2011,236974.48
Russian Federation,case materials,2,EXPORTS,1000 US$,2011,303545.3
Russian Federation,case materials,2,EXPORTS,1000 m.t.,2011,460.73
Russian Federation,case materials,2,IMPORTS,1000 US$,2011,116617.64
Russian Federation,case materials,2,IMPORTS,1000 m.t.,2011,135.09
Russian Federation,case materials,2,PRODUCTION,1000 m.t.,2011,2742.0
Russian Federation,domestic/decorative products,3,EXPORTS,1000 US$,2011,8681.83
Russian Federation,domestic/decorative products,3,IMPORTS,1000 US$,2011,48789.42
Russian Federation,engineered wood products,4,EXPORTS,1000 US$,2011,2072300.44
Russian Federation,engineered wood products,4,EXPORTS,1000 m3,2011,4082.64
Russian Federation,engineered wood products,4,IMPORTS,1000 US$,2011,1144046.44
Russian Federation,engineered wood products,4,IMPORTS,1000 m3,2011,2605.02
Russian Federation,engineered wood products,4,PRODUCTION,1000 m3,2011,16513.61
Russian Federation,non-wood pulp,5,EXPORTS,1000 US$,2011,4.65
Russian Federation,non-wood pulp,5,IMPORTS,1000 US$,2011,12287.74
Russian Federation,non-wood pulp,5,IMPORTS,1000 m.t.,2011,6.13
Russian Federation,other manufactured wood products,6,EXPORTS,1000 US$,2011,44188.48
Russian Federation,other manufactured wood products,6,IMPORTS,1000 US$,2011,60252.45
Russian Federation,other pulp,7,EXPORTS,1000 US$,2011,4.65
Russian Federation,other pulp,7,IMPORTS,1000 US$,2011,31802.63
Russian Federation,other pulp,7,IMPORTS,1000 m.t.,2011,26.77
Russian Federation,other pulp,7,PRODUCTION,1000 m.t.,2011,1900.0
Russian Federation,"paper,print and packaging",8,EXPORTS,1000 US$,2011,6214914.32
Russian Federation,"paper,print and packaging",8,EXPORTS,1000 m.t.,2011,7715.36
Russian Federation,"paper,print and packaging",8,IMPORTS,1000 US$,2011,14252416.9
Russian Federation,"paper,print and packaging",8,IMPORTS,1000 m.t.,2011,5390.04
Russian Federation,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2011,27137.36
Russian Federation,prefabricated buildings (discontinued 2017),9,EXPORTS,1000 US$,2011,35277.79
Russian Federation,prefabricated buildings (discontinued 2017),9,IMPORTS,1000 US$,2011,344727.8
Russian Federation,pulpwood,11,EXPORTS,1000 US$,2011,1299662.7
Russian Federation,pulpwood,11,EXPORTS,1000 m.t.,2011,2035.17
Russian Federation,pulpwood,11,IMPORTS,1000 US$,2011,84300.32
Russian Federation,pulpwood,11,IMPORTS,1000 m.t.,2011,93.72
Russian Federation,pulpwood,11,PRODUCTION,1000 m.t.,2011,7916.0
Russian Federation,pulpwood,11,REMOVALS,1000 m3,2011,89200.0
Russian Federation,recovered fibre pulp,12,IMPORTS,1000 US$,2011,19514.88
Russian Federation,recovered fibre pulp,12,IMPORTS,1000 m.t.,2011,20.64
Russian Federation,recovered fibre pulp,12,PRODUCTION,1000 m.t.,2011,1900.0
Russian Federation,roundwood,14,EXPORTS,1000 US$,2011,8026130.11
Russian Federation,roundwood,14,EXPORTS,1000 m3,2011,82672.63
Russian Federation,roundwood,14,IMPORTS,1000 US$,2011,1142.01
Russian Federation,roundwood,14,IMPORTS,1000 m3,2011,3.94
Russian Federation,roundwood,14,REMOVALS,1000 m3,2011,765750.0
Russian Federation,sawlogs and veneer logs,15,REMOVALS,1000 m3,2011,230000.0
Russian Federation,sawnwood,16,EXPORTS,1000 US$,2011,6918654.7
Russian Federation,sawnwood,16,EXPORTS,1000 m3,2011,39804.0
Russian Federation,sawnwood,16,IMPORTS,1000 US$,2011,102623.39
Russian Federation,sawnwood,16,IMPORTS,1000 m3,2011,75.52
Russian Federation,sawnwood,16,PRODUCTION,1000 m3,2011,62430.0
Russian Federation,secondary processed wooden products,17,EXPORTS,1000 US$,2011,303532.62
Russian Federation,secondary processed wooden products,17,IMPORTS,1000 US$,2011,1378184.99
Russian Federation,veneer sheets,19,EXPORTS,1000 US$,2011,202735.91
Russian Federation,veneer sheets,19,EXPORTS,1000 m3,2011,594.02
Russian Federation,veneer sheets,19,IMPORTS,1000 US$,2011,127038.58
Russian Federation,veneer sheets,19,IMPORTS,1000 m3,2011,41.34
Russian Federation,veneer sheets,19,PRODUCTION,1000 m3,2011,1054.66
Russian Federation,wood charcoal,20,EXPORTS,1000 US$,2011,1942.77
Russian Federation,wood charcoal,20,EXPORTS,1000 m.t.,2011,5.28
Russian Federation,wood charcoal,20,IMPORTS,1000 US$,2011,2589.54
Russian Federation,wood charcoal,20,IMPORTS,1000 m.t.,2011,3.03
Russian Federation,wood charcoal,20,PRODUCTION,1000 m.t.,2011,51.0
Russian Federation,wood fuel,21,EXPORTS,1000 US$,2011,17758.49
Russian Federation,wood fuel,21,EXPORTS,1000 m3,2011,270.9
Russian Federation,wood fuel,21,IMPORTS,1000 US$,2011,1.29
Russian Federation,wood fuel,21,REMOVALS,1000 m3,2011,31200.0
Russian Federation,wood pellets and other wood agglomerates,22,PRODUCTION,1000 m.t.,2011,784.8
Russian Federation,"wood residue, chips and particles",23,EXPORTS,1000 US$,2011,436300.15
Russian Federation,"wood residue, chips and particles",23,EXPORTS,1000 m3,2011,8159.87
Russian Federation,"wood residue, chips and particles",23,IMPORTS,1000 US$,2011,6268.6
Russian Federation,"wood residue, chips and particles",23,IMPORTS,1000 m3,2011,14.14
Russian Federation,"wood residue, chips and particles",23,PRODUCTION,1000 m3,2011,25390.0
Russian Federation,wood-based panels,24,EXPORTS,1000 US$,2011,2261291.82
Russian Federation,wood-based panels,24,EXPORTS,1000 m3,2011,4756.35
Russian Federation,wood-based panels,24,IMPORTS,1000 US$,2011,1289283.48
Russian Federation,wood-based panels,24,IMPORTS,1000 m3,2011,2854.73
Russian Federation,wood-based panels,24,PRODUCTION,1000 m3,2011,23674.550000000003
Russian Federation,wooden furniture,25,EXPORTS,1000 US$,2011,93278.02
Russian Federation,wooden furniture,25,IMPORTS,1000 US$,2011,993886.93
Russian Federation,wooden wrapping and packing equipment,26,EXPORTS,1000 US$,2011,9932.72
Russian Federation,wooden wrapping and packing equipment,26,IMPORTS,1000 US$,2011,7802.11
Russian Federation,woodpulp,27,EXPORTS,1000 US$,2011,3661150.1799999997
Russian Federation,woodpulp,27,EXPORTS,1000 m.t.,2011,5804.4400000000005
Russian Federation,woodpulp,27,IMPORTS,1000 US$,2011,252095.61
Russian Federation,woodpulp,27,IMPORTS,1000 m.t.,2011,280.05
Russian Federation,woodpulp,27,PRODUCTION,1000 m.t.,2011,20954.0
Serbia,"articles, moulded or pressed from pulp",0,EXPORTS,1000 US$,2011,173.93
Serbia,"articles, moulded or pressed from pulp",0,IMPORTS,1000 US$,2011,1387.24
Serbia,builder's joinery and carpentry of wood,1,EXPORTS,1000 US$,2011,82977.0
Serbia,builder's joinery and carpentry of wood,1,IMPORTS,1000 US$,2011,13473.0
Serbia,case materials,2,EXPORTS,1000 US$,2011,7032.0
Serbia,case materials,2,EXPORTS,1000 m.t.,2011,14.0
Serbia,case materials,2,IMPORTS,1000 US$,2011,38033.0
Serbia,case materials,2,IMPORTS,1000 m.t.,2011,61.0
Serbia,case materials,2,PRODUCTION,1000 m.t.,2011,81.0
Serbia,domestic/decorative products,3,EXPORTS,1000 US$,2011,1876.0
Serbia,domestic/decorative products,3,IMPORTS,1000 US$,2011,1371.0
Serbia,engineered wood products,4,EXPORTS,1000 US$,2011,38616.0
Serbia,engineered wood products,4,EXPORTS,1000 m3,2011,115.46
Serbia,engineered wood products,4,IMPORTS,1000 US$,2011,158796.0
Serbia,engineered wood products,4,IMPORTS,1000 m3,2011,350.0
Serbia,engineered wood products,4,PRODUCTION,1000 m3,2011,282.0
Serbia,non-wood pulp,5,IMPORTS,1000 US$,2011,459.0
Serbia,non-wood pulp,5,IMPORTS,1000 m.t.,2011,1.0
Serbia,other manufactured wood products,6,EXPORTS,1000 US$,2011,21769.0
Serbia,other manufactured wood products,6,IMPORTS,1000 US$,2011,3591.0
Serbia,other pulp,7,IMPORTS,1000 US$,2011,459.0
Serbia,other pulp,7,IMPORTS,1000 m.t.,2011,1.0
Serbia,"paper,print and packaging",8,EXPORTS,1000 US$,2011,937463.28
Serbia,"paper,print and packaging",8,EXPORTS,1000 m.t.,2011,541.2
Serbia,"paper,print and packaging",8,IMPORTS,1000 US$,2011,1827823.86
Serbia,"paper,print and packaging",8,IMPORTS,1000 m.t.,2011,1320.0
Serbia,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2011,1424.0
